DrugBank ID,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,ExactMolWt,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,FractionCSP3,HallKierAlpha,HeavyAtomCount,HeavyAtomMolWt,Kappa1,Kappa2,Kappa3,LabuteASA,MaxAbsEStateIndex,MaxAbsPartialCharge,MaxEStateIndex,MaxPartialCharge,MinAbsEStateIndex,MinAbsPartialCharge,MinEStateIndex,MinPartialCharge,MolLogP,MolMR,MolWt,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRadicalElectrons,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumValenceElectrons,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,RingCount,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,qed,Molecular_weight,LogP
197,1128.16891,20.66456146,17.36378432,17.36378432,14.59735679,10.96306213,10.96306213,8.5801025,8.5801025,6.694743712,6.694743712,4.943831929,4.943831929,0,9.184952232,0,11.37648774,11.50092619,92.86589156,12.13273414,6.066367068,11.49083685,10.05657299,9.507073458,410.2118043,1.2,2.033333333,2.866666667,0.52173913,-2.54,30,383.277,19.42507821,7.945993904,3.554833816,174.2392971,13.39145513,0.355890959,13.39145513,0.256480374,0.160541793,0.256480374,-0.302883313,-0.355890959,3.59042,112.258,410.493,0,6,0,2,2,1,2,3,6,0,7,0,4,0,1,1,158,9.423004668,11.64162534,5.583020142,0,5.559266895,0,9.361636832,9.374393569,0,0,5.156663257,64.25009226,48.13821125,5.693927995,5,8.913509985,10.96924436,0,19.60765116,0,57.91132939,19.63426922,57.1458381,0,0,5.559266895,4.390415048,0,0,39.24192037,19.38639965,12.74095804,54.37690452,27.51673333,0,10.96924436,0,64.16,20.61639406,0,20.05844081,5.145664014,3.380492052,0.973753405,4.627242259,5.810256603,5.554423464,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.657745219,410.493,3.59042
198,343.2228677,9.844934983,6.981359544,6.981359544,6.109060905,3.617453648,3.617453648,2.394955678,2.394955678,1.371154665,1.371154665,0.887171219,0.887171219,11.93861058,9.589074368,0,11.31296332,0,0,19.05647134,12.13273414,0,4.736862954,5.106527395,180.0422587,1.307692308,1.923076923,2.461538462,0.111111111,-1.84,13,172.095,9.249605735,3.709251258,2.297415033,74.75705264,10.61194822,0.477539527,10.61194822,0.339003787,0.016018519,0.339003787,-1.114027778,-0.477539527,1.3101,44.7103,180.159,1,4,0,0,0,1,0,1,3,1,4,0,2,0,0,0,68,9.843390349,11.31296332,0,0,0,11.93861058,4.794537184,4.794537184,0,0,12.13273414,12.13273414,6.9237372,0,1,19.43246472,11.93861058,0,0,0,6.9237372,0,29.82891977,0,5.749511833,4.736862954,0,5.749511833,0,17.04513797,4.794537184,0,17.28172588,24.26546827,0,0,0,63.6,4.686898148,0,21.18476757,8.687243008,-0.016018519,-1.57587963,5.978792517,0,1.220863568,0,0,0,0,0,1,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.550121797,180.159,1.3101
199,495.1056776,16.37203272,13.7633457,13.7633457,10.52407581,7.818412918,7.818412918,5.700882112,5.700882112,3.279427365,3.279427365,2.037167369,2.037167369,0,9.901064579,0,11.65669156,24.63299591,24.82591636,7.109797541,18.19910121,0,31.31630322,4.736862954,305.1990937,1.363636364,2.136363636,2.818181818,0.5,-1.97,22,278.202,18.07992511,9.874350583,7.157031543,132.7402687,11.76893726,0.504254592,11.76893726,0.219760347,0.055445379,0.219760347,0.055445379,-0.504254592,3.7896,88.9515,305.418,2,4,0,0,0,1,0,1,3,2,4,0,9,0,0,0,122,15.16017895,0,11.49902367,5.907179729,0,0,4.794537184,0,0,0,32.06588168,42.87655654,12.96557803,7.109797541,1,14.63792753,5.907179729,0,5.316788604,5.917906046,46.0755173,7.109797541,35.91459291,0,11.49902367,10.05365156,0,11.49902367,0,18.12350467,11.33929359,5.917906046,45.09421238,30.35114142,0,0,0,58.56,5.042442726,0,11.76893726,12.4004109,0.905432159,1.16777568,5.07197222,7.880722193,4.757198155,1.505108705,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.53886056,305.418,3.7896
200,1083.775754,23.84672421,18.39600384,19.96842936,15.78002543,10.82286416,12.68399188,7.908351338,10.02718936,5.50648749,7.088476704,3.751259962,4.838599849,16.05440567,18.00687135,0,16.84450403,29.30117467,37.66755961,25.30889875,24.26546827,0,15.35567207,16.33780284,493.1438197,1.060606061,1.757575758,2.424242424,0.391304348,-2.78,33,465.789,24.85443019,11.3797603,7.100086647,198.6472475,12.49210221,0.495922627,12.49210221,0.328409891,0.002089327,0.328409891,-3.966974926,-0.495922627,3.6417,126.2094,494.013,3,8,1,0,1,2,0,2,5,3,10,0,8,1,0,1,178,15.37044016,5.749511833,0,0,15.93047088,6.031114512,4.794537184,17.93442903,0,0,42.9961389,55.1577517,17.60923055,17.56873251,3,22.74373431,33.56252529,0,15.35567207,0,49.46225404,13.65455395,58.61410578,0,5.749511833,20.09253503,4.794537184,5.749511833,11.60093989,40.052486,16.44411278,0,48.02554828,47.36005295,5.022633314,0,0,113.6,32.24789044,5.964797871,24.51786057,5.960432931,1.169430799,0.104823495,10.2891258,5.428139306,0.33595434,-2.490677776,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.519179709,494.013,3.6417
201,1158.147721,28.00142475,23.15719798,23.15719798,18.49309748,13.66442394,13.66442394,11.74100465,11.74100465,8.621570137,8.621570137,6.706436541,6.706436541,41.20442546,19.80212916,0,19.13166998,30.09983178,43.47888066,7.109797541,20.95727194,12.13273414,10.97592984,23.68431477,545.2624818,1.128205128,1.871794872,2.564102564,0.655172414,-2.82,39,506.317,27.73577898,10.29628864,5.095829271,228.3512156,13.75532806,0.497389758,13.75532806,0.338979094,0.068569847,0.338979094,-2.120281268,-0.497389758,2.5807,139.2516,545.629,2,10,1,3,4,1,0,1,10,2,10,0,9,0,1,1,214,33.89736956,5.759164872,23.20404087,6.792942306,0,11.93861058,9.694446915,4.794537184,0,0,0,88.25281777,6.544756406,37.69829882,5,43.48644393,11.93861058,0,4.899909731,0,87.55612507,34.1020502,35.0948221,0,11.49902367,9.473725908,0,11.49902367,0,83.99861856,30.22048485,0,69.41721317,23.96791912,0,0,0,123.99,28.09674027,0,28.42307178,21.63502821,-1.424420175,-0.064489226,4.004563315,3.941657226,5.210144816,2.761037121,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.447624791,545.629,2.5807
202,531.199026,12.25071238,10.04011122,10.04011122,8.2027086,5.588987503,5.588987503,3.958390698,3.958390698,2.742873394,2.742873394,1.864527647,1.864527647,0,4.794537184,0,5.907179729,6.544756406,23.07325839,12.48718869,7.109797541,24.39594478,10.30076712,4.736862954,232.1211778,1.470588235,2.294117647,3,0.307692308,-1.97,17,216.155,11.51349768,4.908146398,2.584298825,99.97186816,10.79733655,0.496742968,10.79733655,0.21638289,0.002242431,0.21638289,0.002242431,-0.496742968,1.8551,67.2384,232.283,2,4,0,0,0,1,1,2,2,2,4,0,4,0,0,0,90,15.03763008,5.749511833,0,5.907179729,0,0,4.794537184,0,0,0,0,30.18337432,30.56826211,7.109797541,2,9.531400138,16.81010466,0,10.30076712,0,13.34455882,13.65455395,29.95939627,0,5.749511833,10.05365156,0,5.749511833,0,24.5457122,11.21535881,0,12.48718869,24.39594478,0,10.90292493,0,54.12,5.205741738,0,14.00667707,3.940897188,2.274328704,0.847499003,5.931978904,2.790347695,2.178323465,1.657539569,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.844934953,232.283,1.8551
203,297.7887293,11.5436056,8.93954318,9.756039761,7.664703798,5.570299391,6.619054181,4.261381258,5.533546785,3.067429445,4.576068505,2.264757117,3.808346039,5.969305288,9.589074368,0,24.53561779,5.24993803,25.01531848,0,0,11.76188495,10.63357721,5.106527395,244.0881634,1.4375,2.25,3,0.8,-0.91,16,228.188,11.57175254,4.947648686,2.607199344,98.3521801,11.11231106,0.48123039,11.11231106,0.314936293,0.064040769,0.314936293,-0.728900594,-0.48123039,0.7968,61.5932,244.316,3,5,0,2,2,0,0,0,3,3,6,0,5,0,2,2,90,15.7401046,0,0,0,0,12.0004198,4.794537184,4.794537184,11.76188495,0,6.420821623,12.84164325,17.42361326,12.08368166,2,14.69560176,23.76230475,0,10.63357721,0,43.01690618,5.752853607,0,0,0,10.63357721,4.794537184,0,11.76188495,40.19342049,4.794537184,0,25.68328649,0,0,0,0,78.43,0,1.870623583,21.46106045,14.77832536,0,0.236381042,0.439942392,2.880333837,0,0,1,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0.493478115,244.316,0.7968
204,1567.756239,28.48455242,22.4410873,23.19701625,19.3717437,12.58757968,12.96554415,8.99102092,9.398221047,5.690173058,5.985542623,3.832047618,4.067144721,0,10.05642874,0,12.51406169,63.2018306,5.693927995,12.27286368,42.60469902,44.1180921,26.67075556,21.0746658,556.1989665,1.125,1.975,2.675,0.2,-4.65,40,527.822,28.36038775,13.42299939,7.256905663,237.5703866,12.61277934,0.491617157,12.61277934,0.247689191,0.279665633,0.247689191,-0.297099514,-0.491617157,5.93248,157.2544,557.054,2,9,0,0,0,2,2,4,8,2,10,0,11,0,0,0,204,25.00721285,24.17512694,0,5.907179729,0,0,14.76249423,0,5.261891555,0,23.74332707,57.41728358,42.15444121,39.77836803,4,14.26826309,45.47320338,5.261891555,14.86786677,0,13.53061916,37.88055954,89.3566767,0,17.56824498,20.10730312,17.06215882,11.49902367,11.60093989,48.02202884,11.40141915,11.33111287,18.18111669,73.0766639,5.022633314,10.90292493,0,112.4,11.60510496,6.516716135,23.25696933,17.045027,3.32584011,0.685871165,16.55624304,6.44330371,3.169997441,3.839371543,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,4,2,0,0,1,0,0,0,0,0,0,0,1,0,3,0,0,0,0,2,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.21847546,557.054,5.93248
205,0,0,0.707106781,2.915475947,0,0,0,0,0,0,0,0,0,0,0,0,37.73823451,0,0,0,0,0,0,0,39.96259098,1,1,1,0,1.25974026,1,40.078,2.25974026,0.053554693,0.434997992,37.48424576,0,0,0,0,0,0,0,0,-0.3808,5.754,40.078,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,37.73823451,0,0,0,37.73823451,0,0,0,0,0,0,0,0,0,0,0,0,37.73823451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32302189,40.078,-0.3808
206,0,0,1,4.123105626,0,0,0,0,0,0,0,0,0,0,0,0,51.38453491,0,0,0,0,0,0,0,38.96370668,1,1,1,0,1.636363636,1,39.098,2.636363636,0.247474747,0.080808081,50.29104246,0,0,0,0,0,0,0,0,-0.3808,5.754,39.098,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,51.38453491,0,0,0,51.38453491,0,0,0,0,0,0,0,0,0,0,0,0,51.38453491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.322536983,39.098,-0.3808
207,877.7883383,21.44094682,18.25028492,18.25028492,13.66954098,10.18825574,10.18825574,8.459055077,8.459055077,5.267199505,5.267199505,3.610358323,3.610358323,0,9.901064579,0,17.07168203,5.687386275,5.57310453,35.98177846,30.34148838,19.07577741,51.23979772,0,391.2511293,1.103448276,1.793103448,2.448275862,0.346153846,-2.81,29,358.291,22.47881527,10.10649551,7.262117253,174.7820171,12.05847381,0.507964316,12.05847381,0.248125593,0.173484143,0.248125593,-0.194093103,-0.507964316,6.8623,122.8625,391.555,2,3,1,0,1,1,0,1,2,2,3,0,6,0,0,0,154,10.423316,5.749511833,0,5.907179729,0,0,4.794537184,0,0,0,55.37378399,80.86034427,11.76340638,0,2,9.901064579,11.594566,0,0,5.414990469,53.88115087,5.316788604,83.01400704,0,5.749511833,5.316788604,5.687386275,5.749511833,0,11.01370712,4.794537184,5.414990469,53.88115087,83.01400704,0,0,0,49.33,0,0,12.05847381,12.05794835,5.891926282,-0.02060896,6.405935338,15.64604528,10.87694657,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.315948062,391.555,6.8623
208,233.5727214,14.89105877,13.40965736,13.40965736,9.77005561,8.638221029,8.638221029,5.728027239,5.728027239,3.652443848,3.652443848,2.346965552,2.346965552,5.969305288,4.794537184,0,0,6.420821623,12.84164325,70.62903785,0,0,19.07577741,5.106527395,282.2558803,0.75,1.2,1.7,0.833333333,-0.79,20,248.196,19.21,16.26491488,17.21,125.2094198,10.32407501,0.48123039,10.32407501,0.302839557,0.331506779,0.302839557,-0.664233856,-0.48123039,6.1085,87.0878,282.468,1,2,0,0,0,0,0,0,1,1,2,0,15,0,0,0,118,5.106527395,0,0,0,0,5.969305288,4.794537184,0,0,0,70.4423504,32.10410811,6.420821623,0,0,9.901064579,5.969305288,0,0,0,96.81523992,0,12.15204021,0,0,0,0,0,0,11.07583268,4.794537184,0,96.81523992,12.15204021,0,0,0,37.3,0,0,10.32407501,8.508189547,0,-0.664233856,0,21.23980737,2.25882859,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0.290516942,282.468,6.1085
209,3235.805624,66.52742905,51.39094886,51.39094886,43.17187286,29.86058295,29.86058295,23.65463181,23.65463181,14.84367192,14.84367192,10.23308466,10.23308466,132.3871143,62.95296381,0,94.4110596,34.14457753,0,41.68954165,65.08099784,5.425791397,67.90444052,21.93786539,1268.641439,0.725274725,1.32967033,1.945054945,0.508474576,-9.85,91,1184.761,70.24008266,33.10827339,21.71254934,523.8034733,14.78134312,0.507966645,14.78134312,0.330371361,0.004531264,0.330371361,-1.80123778,-0.507966645,-3.1057,328.5382,1269.433,20,32,0,2,2,2,2,4,16,17,32,0,31,0,2,2,494,89.55309578,60.1260793,5.959554569,53.16461756,5.907179729,6.031114512,58.36356797,15.2043071,0,0,44.17930974,94.54005157,67.76333937,25.14213481,6,67.68982677,81.96539131,0,73.23773692,28.11131321,158.8045205,26.30327674,84.07277474,0,5.749511833,70.58689406,4.794537184,5.749511833,0,187.4082615,71.94469966,5.917906046,96.38526834,72.2443485,0,10.90292493,0,495.89,6.025069763,0,166.8527481,42.75895487,21.55809991,-8.582681333,-0.715704023,4.907969641,7.278876402,0,0,1,1,0,0,3,2,1,0,0,11,11,0,0,1,3,12,3,0,0,1,2,0,0,0,0,0,12,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.010267024,1269.433,-3.1057
210,2325.075676,65.97699785,56.06519281,56.06519281,39.20908852,30.56184257,30.56184257,26.09260201,26.09260201,16.07656562,16.07656562,10.68129901,10.68129901,155.7998262,48.25736205,9.589074368,55.7757323,6.420821623,9.799819462,87.68072693,54.5421805,61.4659177,21.26715442,0,1201.841368,0.458823529,0.870588235,1.317647059,0.790322581,-6.13,85,1090.747,76.88267909,34.87150528,21.65558178,508.3945471,15.12954023,0.390126486,15.12954023,0.245643649,0.022871036,0.245643649,-1.609939614,-0.390126486,3.269,328.4446,1202.635,5,23,0,1,1,0,0,0,12,5,23,0,15,0,1,1,486,60.67304993,60.41840829,0,64.97897702,0,0,52.73990902,0,0,0,109.084361,100.7214837,49.33370388,12.64872279,1,57.84643642,64.97897702,0,55.56652253,41.42534232,222.7508368,55.87846028,12.15204021,0,0,21.26715442,0,0,0,226.7857075,52.73990902,41.42534232,156.2284621,12.15204021,0,0,0,278.8,0,0,168.5176416,23.06363415,0,-9.707807855,-12.32715344,3.042918338,29.32854506,9.915555435,0,1,1,0,0,0,0,0,0,0,11,11,0,0,0,7,4,0,0,7,0,0,0,0,0,0,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147924715,1202.635,3.269
211,599.4781532,14.53516943,10.95104627,11.76754285,9.5753874,6.284377892,7.100874473,4.406301335,5.436950217,2.809060336,3.860015248,1.786652674,2.755778959,6.041840829,4.794537184,0,11.74279952,24.39402335,10.21662063,11.33678588,0,24.26546827,9.976383254,17.20100243,291.1153812,1.35,2.1,2.8,0.307692308,-1.99,20,274.244,14.41976246,6.444752936,3.520313719,120.2392483,12.18006614,0.370153153,12.18006614,0.207518913,0.051917607,0.207518913,-0.565035903,-0.370153153,0.8599,81.8367,291.38,6,6,0,0,0,1,1,2,5,3,7,0,6,0,0,0,106,17.20100243,0,10.96717827,5.783244946,0,0,9.786941917,4.983978521,0,11.33678588,12.13273414,24.97437738,6.544756406,16.25846146,2,4.794537184,33.29620603,0,4.983978521,22.19340716,18.88348407,6.544756406,29.27309197,0,0,17.20100243,0,0,11.33678588,29.31337527,0,0,22.64380413,29.25787301,0,10.21662063,0,120.38,0.989403055,1.369612649,20.34738816,0.458833354,17.17041706,-0.076878689,7.070194396,1.195674918,0.475355096,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.315340574,291.38,0.8599
212,7.609640474,2.707106781,2.486370274,6.270436222,1.414213562,0.239045722,5.870020686,0.045175395,3.327988913,0,0,0,0,16.48076135,0,0,12.3010927,0,0,0,0,0,0,18.83627552,298.9544975,1,1,1,0,1.188311688,5,293.998,16.38712454,19.00577948,37.34967811,47.77195657,4.875,,4.875,,0,,-0.472222222,,1.7005,21.7502,300.046,6,2,0,0,0,0,0,0,2,2,5,0,0,0,0,0,38,12.3010927,0,0,0,0,35.31703687,0,0,0,0,0,0,0,0,0,16.48076135,18.83627552,0,12.3010927,0,0,0,0,0,0,12.3010927,0,0,18.83627552,0,16.48076135,0,0,0,0,0,0,70,0,-0.472222222,0,0,0,0,0,0,0,9.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.714614143,300.046,1.7005
213,939.9136691,18.13746372,13.87583187,14.69232846,11.8630811,7.739610409,9.297688614,5.945146797,7.324799608,4.304610555,5.240630692,3.054974442,3.574333844,16.76887433,13.39385072,0,12.23804246,11.13655602,27.16859552,12.13273414,24.45487039,25.13249144,0,5.106527395,356.0882436,1.16,1.84,2.44,0.15,-2.53,25,339.282,17.29813263,6.763884814,3.464319258,147.5185425,13.65553483,0.48098578,13.65553483,0.30734864,0.145455331,0.30734864,-1.036409625,-0.48098578,4.3655,97.8922,356.418,1,3,1,0,1,2,0,2,2,1,5,0,4,0,0,0,128,5.106527395,5.817220841,0,0,0,5.969305288,9.003435676,4.390415048,0,0,18.19910121,70.67489365,21.9508217,6.420821623,3,18.50037812,33.9911035,0,0,0,18.2400423,6.255769184,70.54524933,0,0,0,4.390415048,0,0,21.54050036,15.59410623,5.817220841,30.0349133,52.93315748,0,17.22222917,0,54.37,25.14717688,0,11.93088448,9.168852795,4.743911022,-1.327725827,11.80938025,3.427540704,1.858611549,-1.036409625,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.885185467,356.418,4.3655
214,1164.420305,18.05167728,14.15180762,14.15180762,12.5250238,8.585127086,8.585127086,6.791866088,6.791866088,5.416790772,5.416790772,3.925153153,3.925153153,11.5703561,14.69560176,0,18.58697048,23.36558738,22.16030442,0,17.55720392,30.33183534,0,9.720841475,348.111007,1.269230769,2.076923077,2.884615385,0.25,-2.99,26,332.23,15.27944345,5.016137241,1.818757009,148.2282429,13.0104532,0.458197728,13.0104532,0.342676338,0.109782376,0.342676338,-1.789747024,-0.458197728,2.0796,94.5248,348.358,1,6,0,2,2,1,2,3,6,1,6,0,1,0,0,0,130,14.41049,6.606881965,5.601050811,0,5.559266895,5.969305288,4.794537184,9.778515705,0,0,25.12283841,24.61992283,16.5131272,29.0127646,5,14.63792753,16.87223022,0,9.551078169,0,32.097248,0,63.44236096,0,11.38785599,5.559266895,0,0,0,20.62691085,28.28408932,0,30.0349133,41.19273959,0,22.29078092,0,81.42,6.717155549,0,29.87765397,11.84735893,1.813804406,-0.706906423,11.5530207,0.13862371,2.009289152,0,0,1,0,0,0,2,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.532763989,348.358,2.0796
